Iteration,ExecutionTime (ms)
1,19.85311508178711
2,12.325763702392578
3,10.262727737426758
4,7.788658142089844
5,9.214639663696289
6,11.67440414428711
7,15.508651733398438
8,10.752677917480469
9,7.793188095092773
10,13.027191162109375
11,12.008190155029297
12,8.601903915405273
13,12.529373168945312
14,7.26771354675293
15,7.582187652587891
16,14.109611511230469
17,10.729551315307617
18,7.876873016357422
19,7.68280029296875
20,8.480072021484375
21,5.874872207641602
22,8.251428604125977
23,6.793975830078125
24,7.766008377075195
25,11.98124885559082
26,14.764070510864258
27,11.065244674682617
28,11.861085891723633
29,13.66114616394043
30,14.430999755859375
31,13.211250305175781
32,12.199878692626953
33,10.032176971435547
34,8.371591567993164
35,11.044502258300781
36,14.917850494384766
37,20.406246185302734
38,14.927387237548828
39,14.136314392089844
40,13.150453567504883
41,8.524179458618164
42,6.391286849975586
43,7.849693298339844
44,8.675813674926758
45,7.987022399902344
46,6.891489028930664
47,10.452747344970703
48,8.604049682617188
49,8.737325668334961
50,11.265754699707031
51,8.090019226074219
52,7.37762451171875
53,15.352010726928711
54,11.560201644897461
55,12.670278549194336
56,9.719371795654297
57,9.71674919128418
58,9.016036987304688
59,10.63394546508789
60,11.426925659179688
61,8.158683776855469
62,6.349086761474609
63,6.447792053222656
64,6.4449310302734375
65,8.372783660888672
66,7.75146484375
67,7.303714752197266
68,7.930755615234375
69,8.463621139526367
70,12.44807243347168
71,7.465124130249023
72,8.706808090209961
73,9.707212448120117
74,7.740974426269531
75,13.178348541259766
76,13.953924179077148
77,11.827468872070312
78,9.965181350708008
79,9.97161865234375
80,10.433673858642578
81,9.451866149902344
82,8.88681411743164
83,11.90042495727539
84,12.333393096923828
85,13.014078140258789
86,15.323162078857422
87,15.969276428222656
88,11.671066284179688
89,12.486934661865234
90,11.918306350708008
91,16.460180282592773
92,14.776945114135742
93,11.914491653442383
94,9.706974029541016
95,12.63284683227539
96,11.760950088500977
97,7.179498672485352
98,7.2784423828125
99,8.293867111206055
100,7.6084136962890625
101,10.528802871704102
102,13.864755630493164
103,10.042905807495117
104,10.270118713378906
105,12.469768524169922
106,7.552623748779297
107,9.707927703857422
108,12.73488998413086
109,12.619733810424805
110,9.650945663452148
111,13.475418090820312
112,11.480331420898438
113,8.13913345336914
114,6.990909576416016
115,7.211446762084961
116,6.1588287353515625
117,5.891323089599609
118,7.391452789306641
119,9.1552734375
120,8.274316787719727
121,11.690378189086914
122,10.28132438659668
123,10.064840316772461
124,10.806560516357422
125,8.658647537231445
126,12.896299362182617
127,12.127399444580078
128,11.688232421875
129,10.464906692504883
130,13.767242431640625
131,11.334657669067383
132,13.076066970825195
133,11.411905288696289
134,9.463071823120117
135,9.406805038452148
136,11.04426383972168
137,14.762639999389648
138,11.441469192504883
139,10.673284530639648
140,10.582447052001953
141,16.283512115478516
142,9.900569915771484
143,9.924650192260742
144,6.745338439941406
145,8.975982666015625
146,10.16998291015625
147,8.655071258544922
148,11.878252029418945
149,10.186433792114258
150,8.22305679321289
151,5.964040756225586
152,7.895231246948242
153,10.022401809692383
154,10.215997695922852
155,11.258363723754883
156,8.04448127746582
157,7.594585418701172
158,7.661581039428711
159,10.740280151367188
160,9.187459945678711
161,9.897708892822266
162,9.975671768188477
163,9.067773818969727
164,10.630130767822266
165,8.39853286743164
166,7.463932037353516
167,10.559558868408203
168,9.457111358642578
169,11.110544204711914
170,12.804508209228516
171,10.612249374389648
172,10.999202728271484
173,9.696006774902344
174,10.190963745117188
175,8.447885513305664
176,9.835243225097656
177,7.60960578918457
178,9.168386459350586
179,12.051105499267578
180,10.074138641357422
181,11.040925979614258
182,9.250402450561523
183,6.875038146972656
184,9.295225143432617
185,9.298086166381836
186,9.627819061279297
187,9.38272476196289
188,8.23211669921875
189,7.402658462524414
190,11.108636856079102
191,17.774105072021484
192,8.234739303588867
193,9.116172790527344
194,6.463766098022461
195,9.49859619140625
196,9.457826614379883
197,8.801698684692383
198,9.37795639038086
199,11.313915252685547
200,10.902881622314453
201,11.156797409057617
202,10.82921028137207
203,9.260416030883789
204,10.175943374633789
205,10.320901870727539
206,11.739730834960938
207,9.988546371459961
208,11.161088943481445
209,9.462356567382812
210,10.594844818115234
211,9.279727935791016
212,10.039091110229492
213,10.866165161132812
214,9.135246276855469
215,11.905193328857422
216,10.92839241027832
217,10.727405548095703
218,12.450695037841797
219,12.378692626953125
220,10.268211364746094
221,8.978605270385742
222,10.462284088134766
223,7.470369338989258
224,6.805896759033203
225,8.286476135253906
226,9.832382202148438
227,12.11094856262207
228,7.990360260009766
229,9.119749069213867
230,11.144876480102539
231,13.43679428100586
232,8.677959442138672
233,7.462024688720703
234,10.057210922241211
235,8.258819580078125
236,8.097171783447266
237,9.465694427490234
238,7.701635360717773
239,9.119987487792969
240,11.986970901489258
241,10.526895523071289
242,9.447336196899414
243,9.921789169311523
244,8.272886276245117
245,7.900476455688477
246,8.737564086914062
247,6.786346435546875
248,10.123014450073242
249,9.71531867980957
250,8.443355560302734
251,7.425069808959961
252,8.40449333190918
253,7.012128829956055
254,7.813453674316406
255,12.706279754638672
256,13.051748275756836
257,12.44807243347168
258,8.991003036499023
259,10.44464111328125
260,11.719465255737305
261,12.73798942565918
262,9.097814559936523
263,8.170843124389648
264,9.107351303100586
265,10.907649993896484
266,9.045600891113281
267,10.95890998840332
268,11.502265930175781
269,9.992599487304688
270,8.184194564819336
271,7.588386535644531
272,8.35275650024414
273,11.53874397277832
274,8.230924606323242
275,12.562751770019531
276,9.655237197875977
277,8.726119995117188
278,11.027812957763672
279,9.940624237060547
280,8.53586196899414
281,8.402585983276367
282,7.025480270385742
283,6.251811981201172
284,6.908655166625977
285,8.889436721801758
286,8.723020553588867
287,10.741949081420898
288,9.700775146484375
289,11.745929718017578
290,11.873722076416016
291,9.81593132019043
292,8.934736251831055
293,9.356021881103516
294,8.606195449829102
295,12.815475463867188
296,12.974023818969727
297,8.438348770141602
298,7.217168807983398
299,8.372783660888672
300,7.537603378295898
301,8.179187774658203
302,13.413667678833008
303,26.310205459594727
304,12.445211410522461
305,9.799957275390625
306,13.047456741333008
307,11.819124221801758
308,13.937234878540039
309,7.827043533325195
310,14.328241348266602
311,8.667945861816406
312,12.808084487915039
313,18.378734588623047
314,12.97307014465332
315,14.795541763305664
316,14.091968536376953
317,10.268211364746094
318,6.371259689331055
319,9.522676467895508
320,12.079477310180664
321,12.319326400756836
322,13.498067855834961
323,11.310577392578125
324,7.9402923583984375
325,10.337591171264648
326,9.661674499511719
327,10.55908203125
328,10.771989822387695
329,10.015487670898438
330,10.189056396484375
331,12.436389923095703
332,9.011983871459961
333,7.407188415527344
334,8.723258972167969
335,9.378671646118164
336,10.658740997314453
337,11.469602584838867
338,10.27059555053711
339,13.381004333496094
340,11.293649673461914
341,10.903120040893555
342,8.90350341796875
343,10.422945022583008
344,11.082649230957031
345,10.36834716796875
346,12.941360473632812
347,8.135318756103516
348,10.362386703491211
349,8.50677490234375
350,8.78453254699707
351,10.863304138183594
352,8.812189102172852
353,8.244514465332031
354,8.443117141723633
355,11.875629425048828
356,13.690710067749023
357,8.730173110961914
358,12.122154235839844
359,12.566804885864258
360,8.217811584472656
361,9.876489639282227
362,8.544445037841797
363,12.729644775390625
364,10.352373123168945
365,8.961200714111328
366,11.79051399230957
367,10.18834114074707
368,9.995460510253906
369,10.673046112060547
370,10.280847549438477
371,10.439634323120117
372,12.53199577331543
373,9.701728820800781
374,12.013673782348633
375,11.574745178222656
376,10.957479476928711
377,11.077642440795898
378,8.774757385253906
379,10.19430160522461
380,10.265827178955078
381,11.992454528808594
382,15.073060989379883
383,9.141206741333008
384,8.881807327270508
385,7.335662841796875
386,6.38580322265625
387,9.473800659179688
388,9.508609771728516
389,8.013248443603516
390,10.264873504638672
391,11.319875717163086
392,11.602640151977539
393,12.70747184753418
394,9.172916412353516
395,9.994268417358398
396,11.839628219604492
397,6.988525390625
398,44.80385780334473
399,24.727582931518555
400,17.434120178222656
401,23.72002601623535
402,29.759883880615234
403,18.996715545654297
404,14.353513717651367
405,9.006977081298828
406,8.044958114624023
407,10.979413986206055
408,8.236169815063477
409,8.358478546142578
410,10.532855987548828
411,10.246992111206055
412,17.609834671020508
413,10.334253311157227
414,8.118629455566406
415,6.331205368041992
416,7.875919342041016
417,8.971452713012695
418,8.925199508666992
419,9.898185729980469
420,16.64280891418457
421,8.855342864990234
422,11.538505554199219
423,17.826080322265625
424,12.797117233276367
425,20.61605453491211
426,8.792638778686523
427,7.007122039794922
428,6.268739700317383
429,10.303974151611328
430,7.735252380371094
431,10.288476943969727
432,7.732629776000977
433,10.799884796142578
434,11.313915252685547
435,9.145259857177734
436,11.263608932495117
437,14.91236686706543
438,21.943092346191406
439,13.734817504882812
440,8.314371109008789
441,12.378454208374023
442,11.016845703125
443,11.240005493164062
444,10.248661041259766
445,9.318351745605469
446,11.008739471435547
447,9.937763214111328
448,10.133981704711914
449,9.362936019897461
450,9.551763534545898
451,8.000612258911133
452,10.632991790771484
453,8.40449333190918
454,7.410526275634766
455,8.516550064086914
456,6.361961364746094
457,7.100343704223633
458,8.25953483581543
459,8.60285758972168
460,8.738279342651367
461,10.891437530517578
462,13.127565383911133
463,12.135028839111328
464,12.513160705566406
465,12.26496696472168
466,11.954069137573242
467,14.718294143676758
468,13.502120971679688
469,13.250350952148438
470,8.172273635864258
471,11.709213256835938
472,9.588003158569336
473,9.877920150756836
474,11.798858642578125
475,12.218475341796875
476,10.244607925415039
477,8.62431526184082
478,13.196706771850586
479,12.806892395019531
480,9.963512420654297
481,9.24229621887207
482,6.552457809448242
483,7.404327392578125
484,7.876157760620117
485,8.979082107543945
486,10.056495666503906
487,8.47172737121582
488,8.420228958129883
489,8.465051651000977
490,8.152484893798828
491,8.445501327514648
492,9.822607040405273
493,12.188196182250977
494,10.824441909790039
495,7.390499114990234
496,6.580114364624023
497,7.278680801391602
498,10.249137878417969
499,13.968229293823242
500,10.424613952636719
501,11.605024337768555
502,11.145353317260742
503,6.637096405029297
504,8.019447326660156
505,9.102582931518555
506,8.603572845458984
507,8.158445358276367
508,6.48808479309082
509,10.956525802612305
510,11.617898941040039
511,8.331775665283203
512,7.947683334350586
513,12.151718139648438
514,11.960029602050781
515,9.162187576293945
516,13.768434524536133
517,12.043952941894531
518,11.996030807495117
519,11.013984680175781
520,10.108232498168945
521,8.212804794311523
522,11.06405258178711
523,9.86933708190918
524,9.26065444946289
525,10.878562927246094
526,9.520769119262695
527,10.446548461914062
528,9.268045425415039
529,11.168241500854492
530,12.588024139404297
531,11.566877365112305
532,11.578559875488281
533,10.068655014038086
534,12.873172760009766
535,12.861490249633789
536,12.464523315429688
537,9.816169738769531
538,10.250568389892578
539,11.52181625366211
540,8.595705032348633
541,9.385824203491211
542,11.867284774780273
543,12.113571166992188
544,9.103775024414062
545,12.73036003112793
546,11.721372604370117
547,10.888338088989258
548,10.700225830078125
549,10.808229446411133
550,10.286331176757812
551,11.664390563964844
552,9.646177291870117
553,11.157035827636719
554,9.56106185913086
555,7.356882095336914
556,7.041692733764648
557,10.350227355957031
558,10.892391204833984
559,10.003805160522461
560,7.077932357788086
561,8.752822875976562
562,7.626771926879883
563,9.54294204711914
564,11.440515518188477
565,11.608123779296875
566,9.925603866577148
567,10.90693473815918
568,13.684272766113281
569,13.225793838500977
570,11.854410171508789
571,11.932611465454102
572,10.318994522094727
573,10.93602180480957
574,12.950420379638672
575,11.269807815551758
576,10.993003845214844
577,11.546611785888672
578,13.190507888793945
579,9.959936141967773
580,10.263681411743164
581,12.816429138183594
582,8.233785629272461
583,9.937524795532227
584,9.073972702026367
585,9.325981140136719
586,12.595176696777344
587,10.695695877075195
588,13.509511947631836
589,8.630037307739258
590,8.455276489257812
591,7.558107376098633
592,7.764101028442383
593,8.681297302246094
594,11.054515838623047
595,10.034561157226562
596,9.713411331176758
597,12.644529342651367
598,12.178897857666016
599,10.08152961730957
600,9.940385818481445
601,7.970333099365234
602,8.226871490478516
603,6.294727325439453
604,8.716106414794922
605,8.468866348266602
606,9.463071823120117
607,9.165048599243164
608,7.784128189086914
609,9.017467498779297
610,11.262893676757812
611,12.38393783569336
612,9.45591926574707
613,8.506536483764648
614,9.636163711547852
615,9.737730026245117
616,11.485576629638672
617,12.501001358032227
618,10.045289993286133
619,13.345479965209961
620,13.504266738891602
621,9.542703628540039
622,11.301755905151367
623,9.952545166015625
624,9.223461151123047
625,7.805109024047852
626,6.855487823486328
627,9.334325790405273
628,9.748458862304688
629,7.821798324584961
630,9.1705322265625
631,10.586738586425781
632,9.042024612426758
633,9.805440902709961
634,10.321855545043945
635,11.945724487304688
636,9.744405746459961
637,10.280370712280273
638,12.687206268310547
639,9.386777877807617
640,11.659383773803711
641,9.364843368530273
642,12.588977813720703
643,9.77182388305664
644,7.8868865966796875
645,6.481647491455078
646,10.591745376586914
647,10.221242904663086
648,9.032011032104492
649,8.449554443359375
650,10.740041732788086
651,12.180089950561523
652,17.984867095947266
653,12.606382369995117
654,8.462190628051758
655,10.308980941772461
656,10.730743408203125
657,10.766744613647461
658,9.124994277954102
659,7.500410079956055
660,7.835149765014648
661,7.524251937866211
662,5.601167678833008
663,6.19053840637207
664,7.00688362121582
665,8.455991744995117
666,10.359764099121094
667,10.141849517822266
668,11.97052001953125
669,10.042905807495117
670,13.538599014282227
671,11.397123336791992
672,11.565923690795898
673,10.365962982177734
674,9.392261505126953
675,11.758804321289062
676,9.154319763183594
677,8.292198181152344
678,9.002208709716797
679,10.904312133789062
680,7.010459899902344
681,7.557392120361328
682,9.946346282958984
683,12.216329574584961
684,10.602712631225586
685,7.730722427368164
686,8.429288864135742
687,8.082389831542969
688,7.3146820068359375
689,7.058143615722656
690,7.4558258056640625
691,10.261774063110352
692,12.972354888916016
693,9.344339370727539
694,9.79471206665039
695,13.590097427368164
696,9.243488311767578
697,7.367610931396484
698,7.22813606262207
699,6.461620330810547
700,5.589485168457031
701,8.176803588867188
702,8.427619934082031
703,13.261079788208008
704,14.383077621459961
705,14.771461486816406
706,13.458490371704102
707,14.858245849609375
708,14.438390731811523
709,11.540889739990234
710,7.154941558837891
711,9.101390838623047
712,8.742094039916992
713,9.998083114624023
714,8.986711502075195
715,11.934757232666016
716,9.693384170532227
717,11.443376541137695
718,8.771181106567383
719,11.064291000366211
720,12.558460235595703
721,13.861656188964844
722,8.833885192871094
723,13.131856918334961
724,9.40847396850586
725,10.255575180053711
726,11.168956756591797
727,12.640714645385742
728,10.371685028076172
729,9.328842163085938
730,8.654594421386719
731,11.794567108154297
732,10.561466217041016
733,11.482715606689453
734,11.266708374023438
735,10.854482650756836
736,12.48025894165039
737,13.20028305053711
738,12.167215347290039
739,10.662078857421875
740,12.977361679077148
741,9.630203247070312
742,10.82158088684082
743,10.551929473876953
744,10.07986068725586
745,9.38725471496582
746,12.674808502197266
747,9.670495986938477
748,10.729312896728516
749,9.765625
750,12.762784957885742
751,13.080596923828125
752,9.628057479858398
753,10.252237319946289
754,13.554573059082031
755,12.530088424682617
756,10.872364044189453
757,10.325431823730469
758,9.336233139038086
759,7.183551788330078
760,6.418704986572266
761,7.606983184814453
762,6.867647171020508
763,7.24029541015625
764,6.676197052001953
765,7.562875747680664
766,8.378028869628906
767,9.461164474487305
768,10.56671142578125
769,9.259939193725586
770,10.690927505493164
771,10.477781295776367
772,9.789466857910156
773,6.93202018737793
774,8.254051208496094
775,10.188817977905273
776,9.949445724487305
777,10.76054573059082
778,12.544631958007812
779,11.479854583740234
780,9.899377822875977
781,13.330459594726562
782,10.307788848876953
783,8.98599624633789
784,8.043527603149414
785,6.72602653503418
786,8.055686950683594
787,7.580041885375977
788,5.571603775024414
789,7.677316665649414
790,12.332916259765625
791,9.173870086669922
792,8.239507675170898
793,6.391048431396484
794,7.437944412231445
795,6.195068359375
796,6.062507629394531
797,6.900548934936523
798,8.459091186523438
799,11.830568313598633
800,10.878562927246094
801,9.482383728027344
802,11.573314666748047
803,8.89444351196289
804,8.147239685058594
805,11.205911636352539
806,7.428407669067383
807,8.028507232666016
808,7.978200912475586
809,9.656429290771484
810,10.992050170898438
811,11.755228042602539
812,8.342504501342773
813,7.447957992553711
814,6.664514541625977
815,8.14199447631836
816,8.251428604125977
817,7.233858108520508
818,8.596658706665039
819,9.666681289672852
820,7.329702377319336
821,8.777618408203125
822,9.402275085449219
823,11.721611022949219
824,10.28752326965332
825,10.616064071655273
826,12.006759643554688
827,10.213136672973633
828,9.020805358886719
829,11.852264404296875
830,10.332107543945312
831,11.076927185058594
832,7.573843002319336
833,7.255792617797852
834,8.161783218383789
835,6.685495376586914
836,9.085893630981445
837,9.29880142211914
838,9.760618209838867
839,8.781194686889648
840,9.944438934326172
841,8.783340454101562
842,12.709379196166992
843,13.392448425292969
844,10.567188262939453
845,11.402606964111328
846,9.919166564941406
847,8.472919464111328
848,9.398221969604492
849,8.995294570922852
850,7.575750350952148
851,7.750511169433594
852,6.56890869140625
853,8.27932357788086
854,10.90550422668457
855,11.98887825012207
856,8.488893508911133
857,11.174678802490234
858,10.895967483520508
859,9.36126708984375
860,7.720470428466797
861,8.097171783447266
862,9.978771209716797
863,9.147405624389648
864,9.537458419799805
865,9.685754776000977
866,9.09733772277832
867,8.874177932739258
868,7.031679153442383
869,7.636070251464844
870,6.754398345947266
871,7.4634552001953125
872,8.473634719848633
873,7.935762405395508
874,10.837078094482422
875,10.091066360473633
876,11.049032211303711
877,10.851144790649414
878,9.549856185913086
879,7.830142974853516
880,11.111736297607422
881,7.671594619750977
882,6.825447082519531
883,7.306098937988281
884,5.865812301635742
885,8.56328010559082
886,8.294343948364258
887,11.70969009399414
888,9.592771530151367
889,7.8945159912109375
890,6.869316101074219
891,9.51242446899414
892,10.341644287109375
893,7.610797882080078
894,10.43081283569336
895,8.583545684814453
896,9.388208389282227
897,10.99705696105957
898,10.648965835571289
899,9.58395004272461
900,9.39178466796875
901,9.16910171508789
902,10.523557662963867
903,9.346485137939453
904,9.174823760986328
905,9.069204330444336
906,7.450103759765625
907,5.936145782470703
908,8.564949035644531
909,6.3629150390625
910,8.179426193237305
911,10.756492614746094
912,10.820865631103516
913,10.170459747314453
914,10.38503646850586
915,11.441946029663086
916,9.825944900512695
917,11.648178100585938
918,8.693456649780273
919,6.713390350341797
920,7.175445556640625
921,5.886077880859375
922,6.826162338256836
923,6.609916687011719
924,6.409168243408203
925,11.798381805419922
926,12.246131896972656
927,11.338949203491211
928,11.047124862670898
929,10.609626770019531
930,10.353326797485352
931,9.540557861328125
932,11.690616607666016
933,11.262178421020508
934,10.039329528808594
935,10.833501815795898
936,11.392354965209961
937,10.068655014038086
938,12.632608413696289
939,10.088920593261719
940,8.33749771118164
941,9.563684463500977
942,9.017229080200195
943,6.55674934387207
944,6.599664688110352
945,6.591558456420898
946,10.389089584350586
947,13.341665267944336
948,14.909505844116211
949,8.80575180053711
950,8.554220199584961
951,10.293722152709961
952,10.765314102172852
953,10.064840316772461
954,8.433341979980469
955,10.017156600952148
956,12.735366821289062
957,10.703086853027344
958,15.714883804321289
959,12.393712997436523
960,10.33926010131836
961,13.00358772277832
962,13.444900512695312
963,9.825468063354492
964,9.582281112670898
965,7.4329376220703125
966,6.812572479248047
967,6.913185119628906
968,6.893396377563477
969,9.15837287902832
970,11.313676834106445
971,9.650707244873047
972,12.964487075805664
973,12.009382247924805
974,11.084794998168945
975,9.026765823364258
976,8.682727813720703
977,10.37144660949707
978,10.408878326416016
979,7.99250602722168
980,6.105184555053711
981,7.929563522338867
982,8.176326751708984
983,8.720874786376953
984,10.603904724121094
985,10.561943054199219
986,8.745908737182617
987,8.874893188476562
988,9.501218795776367
989,8.652448654174805
990,8.297443389892578
991,9.343624114990234
992,7.00831413269043
993,5.502462387084961
994,7.915735244750977
995,7.237672805786133
996,6.253719329833984
997,8.928298950195312
998,6.355762481689453
999,8.183002471923828
1000,11.67917251586914
1001,12.070655822753906
1002,10.52403450012207
1003,12.548685073852539
1004,10.46442985534668
1005,9.367227554321289
1006,9.931802749633789
1007,9.667396545410156
1008,6.8149566650390625
1009,6.579399108886719
1010,7.577180862426758
1011,9.603500366210938
1012,11.5966796875
1013,12.228012084960938
1014,11.619091033935547
1015,8.87918472290039
1016,9.836196899414062
1017,11.089801788330078
1018,12.122631072998047
1019,11.112451553344727
1020,10.595560073852539
1021,12.156963348388672
1022,10.272741317749023
1023,7.852077484130859
1024,7.055044174194336
1025,10.030984878540039
1026,10.596036911010742
1027,9.447336196899414
1028,8.395910263061523
1029,7.663488388061523
1030,9.28807258605957
1031,8.718490600585938
1032,10.339736938476562
1033,8.629560470581055
1034,7.152318954467773
1035,9.885311126708984
1036,10.22195816040039
1037,7.567882537841797
1038,7.552385330200195
1039,7.212400436401367
1040,11.713027954101562
1041,10.95438003540039
1042,13.18669319152832
1043,14.0838623046875
1044,11.553287506103516
1045,9.039878845214844
1046,9.200096130371094
1047,8.232831954956055
1048,10.877370834350586
1049,9.27281379699707
1050,8.150100708007812
1051,8.658647537231445
1052,11.539459228515625
1053,12.540102005004883
1054,10.358810424804688
1055,9.332895278930664
1056,6.063938140869141
1057,6.35981559753418
1058,5.913019180297852
1059,7.090568542480469
1060,6.916522979736328
1061,7.53331184387207
1062,6.951093673706055
1063,5.81812858581543
1064,7.119894027709961
1065,8.649826049804688
1066,11.1083984375
1067,11.260747909545898
1068,9.302616119384766
1069,8.792638778686523
1070,10.947227478027344
1071,9.625911712646484
1072,10.879039764404297
1073,11.01231575012207
1074,8.987665176391602
1075,6.977558135986328
1076,10.532617568969727
1077,11.606454849243164
1078,9.526729583740234
1079,12.066364288330078
1080,10.128498077392578
1081,8.779048919677734
1082,7.442474365234375
1083,7.400274276733398
1084,6.066322326660156
1085,8.865118026733398
1086,10.809659957885742
1087,11.490583419799805
1088,9.479999542236328
1089,10.347366333007812
1090,9.58108901977539
1091,10.52403450012207
1092,10.419368743896484
1093,8.15439224243164
1094,9.625911712646484
1095,8.240938186645508
1096,9.758949279785156
1097,8.738517761230469
1098,7.828950881958008
1099,6.855010986328125
1100,5.927801132202148
1101,6.816864013671875
1102,6.183385848999023
1103,6.597042083740234
1104,7.35020637512207
1105,6.452322006225586
1106,6.606340408325195
1107,9.47713851928711
1108,10.764598846435547
1109,11.031150817871094
1110,9.039640426635742
1111,9.043455123901367
1112,14.663219451904297
1113,7.6389312744140625
1114,9.803533554077148
1115,9.804964065551758
1116,10.031700134277344
1117,7.077693939208984
1118,6.378412246704102
1119,7.704257965087891
1120,7.897615432739258
1121,6.93964958190918
1122,9.625911712646484
1123,9.817123413085938
1124,11.168241500854492
1125,10.1776123046875
1126,6.937980651855469
1127,7.970333099365234
1128,13.039112091064453
1129,8.855342864990234
1130,11.04593276977539
1131,9.874582290649414
1132,12.059688568115234
1133,10.542631149291992
1134,9.941816329956055
1135,6.430864334106445
1136,9.709358215332031
1137,5.991935729980469
1138,7.884979248046875
1139,7.7915191650390625
1140,8.443593978881836
1141,8.57234001159668
1142,8.637666702270508
1143,10.545969009399414
1144,12.132883071899414
1145,10.242700576782227
1146,8.922100067138672
1147,10.355710983276367
1148,9.05466079711914
1149,6.8073272705078125
1150,7.317781448364258
1151,8.944272994995117
1152,7.1392059326171875
1153,9.949445724487305
1154,8.814096450805664
1155,10.49661636352539
1156,10.521888732910156
1157,10.509729385375977
1158,11.102437973022461
1159,10.785579681396484
1160,9.894371032714844
1161,9.343385696411133
1162,10.920524597167969
1163,8.579492568969727
1164,8.462905883789062
1165,12.590646743774414
1166,8.382558822631836
1167,8.138179779052734
1168,7.030963897705078
1169,8.78596305847168
1170,10.58650016784668
1171,8.214235305786133
1172,6.29878044128418
1173,9.133577346801758
1174,8.923053741455078
1175,11.337041854858398
1176,10.822296142578125
1177,11.864662170410156
1178,12.900590896606445
1179,10.89334487915039
1180,11.683464050292969
1181,9.76109504699707
1182,13.838529586791992
1183,9.595632553100586
1184,11.432170867919922
1185,10.891199111938477
1186,8.984088897705078
1187,9.998798370361328
1188,9.612798690795898
1189,8.449077606201172
1190,8.658170700073242
1191,7.691860198974609
1192,10.935544967651367
1193,9.317159652709961
1194,7.216691970825195
1195,6.434917449951172
1196,10.720252990722656
1197,8.826017379760742
1198,7.538080215454102
1199,9.097576141357422
1200,9.03940200805664
1201,10.168075561523438
1202,8.68368148803711
1203,8.586883544921875
1204,8.324623107910156
1205,11.17849349975586
1206,9.232759475708008
1207,10.36524772644043
1208,11.888265609741211
1209,10.464906692504883
1210,8.515596389770508
1211,6.0787200927734375
1212,7.405996322631836
1213,6.227254867553711
1214,6.41632080078125
1215,6.801605224609375
1216,10.553359985351562
1217,10.994434356689453
1218,9.389638900756836
1219,11.387109756469727
1220,9.241819381713867
1221,9.634017944335938
1222,10.831832885742188
1223,10.137081146240234
1224,11.477231979370117
1225,11.084794998168945
1226,13.091325759887695
1227,11.726856231689453
1228,9.944438934326172
1229,13.119935989379883
1230,9.427785873413086
1231,9.934425354003906
1232,9.612560272216797
1233,9.874582290649414
1234,11.055231094360352
1235,13.754844665527344
1236,8.379697799682617
1237,9.254932403564453
1238,8.5296630859375
1239,9.02557373046875
1240,8.81338119506836
1241,10.153532028198242
